,actlevel,X,WEEK,SEASON
1371,1,2008-0916,16,2008-09
1372,1,2008-0916,16,2008-09
1373,1,2008-0916,16,2008-09
1374,1,2008-0916,16,2008-09
1375,1,2008-0916,16,2008-09
1376,1,2008-0916,16,2008-09
1377,1,2008-0916,16,2008-09
1378,1,2008-0916,16,2008-09
1379,1,2008-0916,16,2008-09
1380,1,2008-0916,16,2008-09
1381,1,2008-0916,16,2008-09
1382,1,2008-0916,16,2008-09
1383,1,2008-0916,16,2008-09
1384,1,2008-0916,16,2008-09
1385,1,2008-0916,16,2008-09
1386,1,2008-0916,16,2008-09
1387,1,2008-0916,16,2008-09
1388,1,2008-0916,16,2008-09
1389,2,2008-0916,16,2008-09
1390,5,2008-0916,16,2008-09
2907,1,2008-0917,17,2008-09
2908,1,2008-0917,17,2008-09
2909,1,2008-0917,17,2008-09
2910,1,2008-0917,17,2008-09
2911,1,2008-0917,17,2008-09
2912,1,2008-0917,17,2008-09
2913,1,2008-0917,17,2008-09
2914,1,2008-0917,17,2008-09
2915,1,2008-0917,17,2008-09
2916,1,2008-0917,17,2008-09
2917,1,2008-0917,17,2008-09
2918,1,2008-0917,17,2008-09
2919,1,2008-0917,17,2008-09
2920,1,2008-0917,17,2008-09
2921,1,2008-0917,17,2008-09
2922,1,2008-0917,17,2008-09
2923,1,2008-0917,17,2008-09
2924,1,2008-0917,17,2008-09
2925,1,2008-0917,17,2008-09
2926,1,2008-0917,17,2008-09
2927,1,2008-0917,17,2008-09
2928,1,2008-0917,17,2008-09
2929,1,2008-0917,17,2008-09
2930,1,2008-0917,17,2008-09
2931,1,2008-0917,17,2008-09
2932,1,2008-0917,17,2008-09
2933,1,2008-0917,17,2008-09
2934,1,2008-0917,17,2008-09
2935,1,2008-0917,17,2008-09
2936,1,2008-0917,17,2008-09
2937,1,2008-0917,17,2008-09
2938,1,2008-0917,17,2008-09
2939,1,2008-0917,17,2008-09
2940,2,2008-0917,17,2008-09
2941,2,2008-0917,17,2008-09
2942,2,2008-0917,17,2008-09
2943,3,2008-0917,17,2008-09
2944,3,2008-0917,17,2008-09
2945,3,2008-0917,17,2008-09
2946,5,2008-0917,17,2008-09
2947,5,2008-0917,17,2008-09
2948,5,2008-0917,17,2008-09
2949,5,2008-0917,17,2008-09
2950,6,2008-0917,17,2008-09
2951,7,2008-0917,17,2008-09
2952,7,2008-0917,17,2008-09
2953,8,2008-0917,17,2008-09
2954,9,2008-0917,17,2008-09
2955,10,2008-0917,17,2008-09
2956,10,2008-0917,17,2008-09
2957,10,2008-0917,17,2008-09
2958,1,2008-0918,18,2008-09
2959,1,2008-0918,18,2008-09
2960,1,2008-0918,18,2008-09
2961,1,2008-0918,18,2008-09
2962,1,2008-0918,18,2008-09
2963,1,2008-0918,18,2008-09
2964,1,2008-0918,18,2008-09
2965,1,2008-0918,18,2008-09
2966,1,2008-0918,18,2008-09
2967,1,2008-0918,18,2008-09
2968,1,2008-0918,18,2008-09
2969,1,2008-0918,18,2008-09
2970,1,2008-0918,18,2008-09
2971,1,2008-0918,18,2008-09
2972,1,2008-0918,18,2008-09
2973,1,2008-0918,18,2008-09
2974,1,2008-0918,18,2008-09
2975,1,2008-0918,18,2008-09
2976,1,2008-0918,18,2008-09
2977,1,2008-0918,18,2008-09
2978,1,2008-0918,18,2008-09
2979,1,2008-0918,18,2008-09
2980,1,2008-0918,18,2008-09
2981,1,2008-0918,18,2008-09
2982,1,2008-0918,18,2008-09
2983,1,2008-0918,18,2008-09
2984,1,2008-0918,18,2008-09
2985,1,2008-0918,18,2008-09
2986,1,2008-0918,18,2008-09
2987,1,2008-0918,18,2008-09
2988,1,2008-0918,18,2008-09
2989,1,2008-0918,18,2008-09
2990,1,2008-0918,18,2008-09
2991,1,2008-0918,18,2008-09
2992,1,2008-0918,18,2008-09
2993,2,2008-0918,18,2008-09
2994,2,2008-0918,18,2008-09
2995,3,2008-0918,18,2008-09
2996,3,2008-0918,18,2008-09
2997,3,2008-0918,18,2008-09
2998,3,2008-0918,18,2008-09
2999,3,2008-0918,18,2008-09
3000,4,2008-0918,18,2008-09
3001,4,2008-0918,18,2008-09
3002,4,2008-0918,18,2008-09
3003,5,2008-0918,18,2008-09
3004,6,2008-0918,18,2008-09
3005,6,2008-0918,18,2008-09
3006,7,2008-0918,18,2008-09
3007,8,2008-0918,18,2008-09
3008,10,2008-0918,18,2008-09
3009,1,2008-0919,19,2008-09
3010,1,2008-0919,19,2008-09
3011,1,2008-0919,19,2008-09
3012,1,2008-0919,19,2008-09
3013,1,2008-0919,19,2008-09
3014,1,2008-0919,19,2008-09
3015,1,2008-0919,19,2008-09
3016,1,2008-0919,19,2008-09
3017,1,2008-0919,19,2008-09
3018,1,2008-0919,19,2008-09
3019,1,2008-0919,19,2008-09
3020,1,2008-0919,19,2008-09
3021,1,2008-0919,19,2008-09
3022,1,2008-0919,19,2008-09
3023,1,2008-0919,19,2008-09
3024,1,2008-0919,19,2008-09
3025,1,2008-0919,19,2008-09
3026,1,2008-0919,19,2008-09
3027,1,2008-0919,19,2008-09
3028,1,2008-0919,19,2008-09
3029,1,2008-0919,19,2008-09
3030,1,2008-0919,19,2008-09
3031,1,2008-0919,19,2008-09
3032,1,2008-0919,19,2008-09
3033,1,2008-0919,19,2008-09
3034,1,2008-0919,19,2008-09
3035,1,2008-0919,19,2008-09
3036,1,2008-0919,19,2008-09
3037,1,2008-0919,19,2008-09
3038,1,2008-0919,19,2008-09
3039,1,2008-0919,19,2008-09
3040,1,2008-0919,19,2008-09
3041,1,2008-0919,19,2008-09
3042,1,2008-0919,19,2008-09
3043,1,2008-0919,19,2008-09
3044,1,2008-0919,19,2008-09
3045,1,2008-0919,19,2008-09
3046,1,2008-0919,19,2008-09
3047,1,2008-0919,19,2008-09
3048,1,2008-0919,19,2008-09
3049,1,2008-0919,19,2008-09
3050,1,2008-0919,19,2008-09
3051,1,2008-0919,19,2008-09
3052,2,2008-0919,19,2008-09
3053,3,2008-0919,19,2008-09
3054,3,2008-0919,19,2008-09
3055,4,2008-0919,19,2008-09
3056,5,2008-0919,19,2008-09
3057,7,2008-0919,19,2008-09
3058,10,2008-0919,19,2008-09
3059,10,2008-0919,19,2008-09
35,0,2008-0920,20,2008-09
36,0,2008-0920,20,2008-09
3060,1,2008-0920,20,2008-09
3061,1,2008-0920,20,2008-09
3062,1,2008-0920,20,2008-09
3063,1,2008-0920,20,2008-09
3064,1,2008-0920,20,2008-09
3065,1,2008-0920,20,2008-09
3066,1,2008-0920,20,2008-09
3067,1,2008-0920,20,2008-09
3068,1,2008-0920,20,2008-09
3069,1,2008-0920,20,2008-09
3070,1,2008-0920,20,2008-09
3071,1,2008-0920,20,2008-09
3072,1,2008-0920,20,2008-09
3073,1,2008-0920,20,2008-09
3074,1,2008-0920,20,2008-09
3075,1,2008-0920,20,2008-09
3076,1,2008-0920,20,2008-09
3077,1,2008-0920,20,2008-09
3078,1,2008-0920,20,2008-09
3079,1,2008-0920,20,2008-09
3080,1,2008-0920,20,2008-09
3081,1,2008-0920,20,2008-09
3082,1,2008-0920,20,2008-09
3083,1,2008-0920,20,2008-09
3084,1,2008-0920,20,2008-09
3085,1,2008-0920,20,2008-09
3086,1,2008-0920,20,2008-09
3087,1,2008-0920,20,2008-09
3088,1,2008-0920,20,2008-09
3089,1,2008-0920,20,2008-09
3090,1,2008-0920,20,2008-09
3091,1,2008-0920,20,2008-09
3092,1,2008-0920,20,2008-09
3093,1,2008-0920,20,2008-09
3094,1,2008-0920,20,2008-09
3095,1,2008-0920,20,2008-09
3096,1,2008-0920,20,2008-09
3097,1,2008-0920,20,2008-09
3098,1,2008-0920,20,2008-09
3099,2,2008-0920,20,2008-09
3100,2,2008-0920,20,2008-09
3101,2,2008-0920,20,2008-09
3102,3,2008-0920,20,2008-09
3103,3,2008-0920,20,2008-09
3104,3,2008-0920,20,2008-09
3105,4,2008-0920,20,2008-09
3106,4,2008-0920,20,2008-09
3107,5,2008-0920,20,2008-09
3108,10,2008-0920,20,2008-09
38,0,2008-0921,21,2008-09
39,0,2008-0921,21,2008-09
3109,1,2008-0921,21,2008-09
3110,1,2008-0921,21,2008-09
3111,1,2008-0921,21,2008-09
3112,1,2008-0921,21,2008-09
3113,1,2008-0921,21,2008-09
3114,1,2008-0921,21,2008-09
3115,1,2008-0921,21,2008-09
3116,1,2008-0921,21,2008-09
3117,1,2008-0921,21,2008-09
3118,1,2008-0921,21,2008-09
3119,1,2008-0921,21,2008-09
3120,1,2008-0921,21,2008-09
3121,1,2008-0921,21,2008-09
3122,1,2008-0921,21,2008-09
3123,1,2008-0921,21,2008-09
3124,1,2008-0921,21,2008-09
3125,1,2008-0921,21,2008-09
3126,1,2008-0921,21,2008-09
3127,1,2008-0921,21,2008-09
3128,1,2008-0921,21,2008-09
3129,1,2008-0921,21,2008-09
3130,1,2008-0921,21,2008-09
3131,1,2008-0921,21,2008-09
3132,1,2008-0921,21,2008-09
3133,1,2008-0921,21,2008-09
3134,1,2008-0921,21,2008-09
3135,1,2008-0921,21,2008-09
3136,1,2008-0921,21,2008-09
3137,1,2008-0921,21,2008-09
3138,1,2008-0921,21,2008-09
3139,1,2008-0921,21,2008-09
3140,1,2008-0921,21,2008-09
3141,1,2008-0921,21,2008-09
3142,1,2008-0921,21,2008-09
3143,1,2008-0921,21,2008-09
3144,1,2008-0921,21,2008-09
3145,1,2008-0921,21,2008-09
3146,1,2008-0921,21,2008-09
3147,1,2008-0921,21,2008-09
3148,2,2008-0921,21,2008-09
3149,2,2008-0921,21,2008-09
3150,3,2008-0921,21,2008-09
3151,3,2008-0921,21,2008-09
3152,3,2008-0921,21,2008-09
3153,4,2008-0921,21,2008-09
3154,4,2008-0921,21,2008-09
3155,4,2008-0921,21,2008-09
3156,5,2008-0921,21,2008-09
3157,10,2008-0921,21,2008-09
41,0,2008-0922,22,2008-09
2504,1,2008-0922,22,2008-09
2505,1,2008-0922,22,2008-09
2506,1,2008-0922,22,2008-09
2507,1,2008-0922,22,2008-09
2508,1,2008-0922,22,2008-09
2509,1,2008-0922,22,2008-09
2510,1,2008-0922,22,2008-09
2511,1,2008-0922,22,2008-09
2512,1,2008-0922,22,2008-09
2513,1,2008-0922,22,2008-09
2514,1,2008-0922,22,2008-09
2515,1,2008-0922,22,2008-09
2516,1,2008-0922,22,2008-09
2517,1,2008-0922,22,2008-09
2518,1,2008-0922,22,2008-09
2519,1,2008-0922,22,2008-09
2520,1,2008-0922,22,2008-09
2521,1,2008-0922,22,2008-09
2522,1,2008-0922,22,2008-09
2523,1,2008-0922,22,2008-09
2524,1,2008-0922,22,2008-09
2525,1,2008-0922,22,2008-09
2526,1,2008-0922,22,2008-09
2527,1,2008-0922,22,2008-09
2528,1,2008-0922,22,2008-09
2529,1,2008-0922,22,2008-09
2530,1,2008-0922,22,2008-09
2531,1,2008-0922,22,2008-09
2532,1,2008-0922,22,2008-09
2533,1,2008-0922,22,2008-09
2534,1,2008-0922,22,2008-09
2535,1,2008-0922,22,2008-09
2536,1,2008-0922,22,2008-09
2537,1,2008-0922,22,2008-09
2538,1,2008-0922,22,2008-09
2539,1,2008-0922,22,2008-09
2540,1,2008-0922,22,2008-09
2541,1,2008-0922,22,2008-09
2542,1,2008-0922,22,2008-09
2543,1,2008-0922,22,2008-09
2544,1,2008-0922,22,2008-09
2545,1,2008-0922,22,2008-09
2546,2,2008-0922,22,2008-09
2547,3,2008-0922,22,2008-09
2548,3,2008-0922,22,2008-09
2549,3,2008-0922,22,2008-09
2550,4,2008-0922,22,2008-09
2551,5,2008-0922,22,2008-09
2552,10,2008-0922,22,2008-09
2553,10,2008-0922,22,2008-09
43,0,2008-0923,23,2008-09
44,0,2008-0923,23,2008-09
2554,1,2008-0923,23,2008-09
2555,1,2008-0923,23,2008-09
2556,1,2008-0923,23,2008-09
2557,1,2008-0923,23,2008-09
2558,1,2008-0923,23,2008-09
2559,1,2008-0923,23,2008-09
2560,1,2008-0923,23,2008-09
2561,1,2008-0923,23,2008-09
2562,1,2008-0923,23,2008-09
2563,1,2008-0923,23,2008-09
2564,1,2008-0923,23,2008-09
2565,1,2008-0923,23,2008-09
2566,1,2008-0923,23,2008-09
2567,1,2008-0923,23,2008-09
2568,1,2008-0923,23,2008-09
2569,1,2008-0923,23,2008-09
2570,1,2008-0923,23,2008-09
2571,1,2008-0923,23,2008-09
2572,1,2008-0923,23,2008-09
2573,1,2008-0923,23,2008-09
2574,1,2008-0923,23,2008-09
2575,1,2008-0923,23,2008-09
2576,1,2008-0923,23,2008-09
2577,1,2008-0923,23,2008-09
2578,1,2008-0923,23,2008-09
2579,1,2008-0923,23,2008-09
2580,1,2008-0923,23,2008-09
2581,1,2008-0923,23,2008-09
2582,1,2008-0923,23,2008-09
2583,1,2008-0923,23,2008-09
2584,1,2008-0923,23,2008-09
2585,1,2008-0923,23,2008-09
2586,1,2008-0923,23,2008-09
2587,1,2008-0923,23,2008-09
2588,1,2008-0923,23,2008-09
2589,1,2008-0923,23,2008-09
2590,1,2008-0923,23,2008-09
2591,1,2008-0923,23,2008-09
2592,1,2008-0923,23,2008-09
2593,1,2008-0923,23,2008-09
2594,1,2008-0923,23,2008-09
2595,2,2008-0923,23,2008-09
2596,2,2008-0923,23,2008-09
2597,4,2008-0923,23,2008-09
2598,4,2008-0923,23,2008-09
2599,4,2008-0923,23,2008-09
2600,9,2008-0923,23,2008-09
2601,10,2008-0923,23,2008-09
2602,10,2008-0923,23,2008-09
46,0,2008-0924,24,2008-09
2603,1,2008-0924,24,2008-09
2604,1,2008-0924,24,2008-09
2605,1,2008-0924,24,2008-09
2606,1,2008-0924,24,2008-09
2607,1,2008-0924,24,2008-09
2608,1,2008-0924,24,2008-09
2609,1,2008-0924,24,2008-09
2610,1,2008-0924,24,2008-09
2611,1,2008-0924,24,2008-09
2612,1,2008-0924,24,2008-09
2613,1,2008-0924,24,2008-09
2614,1,2008-0924,24,2008-09
2615,1,2008-0924,24,2008-09
2616,1,2008-0924,24,2008-09
2617,1,2008-0924,24,2008-09
2618,1,2008-0924,24,2008-09
2619,1,2008-0924,24,2008-09
2620,1,2008-0924,24,2008-09
2621,1,2008-0924,24,2008-09
2622,1,2008-0924,24,2008-09
2623,1,2008-0924,24,2008-09
2624,1,2008-0924,24,2008-09
2625,1,2008-0924,24,2008-09
2626,1,2008-0924,24,2008-09
2627,1,2008-0924,24,2008-09
2628,1,2008-0924,24,2008-09
2629,1,2008-0924,24,2008-09
2630,1,2008-0924,24,2008-09
2631,1,2008-0924,24,2008-09
2632,1,2008-0924,24,2008-09
2633,1,2008-0924,24,2008-09
2634,1,2008-0924,24,2008-09
2635,1,2008-0924,24,2008-09
2636,1,2008-0924,24,2008-09
2637,1,2008-0924,24,2008-09
2638,1,2008-0924,24,2008-09
2639,1,2008-0924,24,2008-09
2640,1,2008-0924,24,2008-09
2641,1,2008-0924,24,2008-09
2642,1,2008-0924,24,2008-09
2643,2,2008-0924,24,2008-09
2644,2,2008-0924,24,2008-09
2645,4,2008-0924,24,2008-09
2646,4,2008-0924,24,2008-09
2647,4,2008-0924,24,2008-09
2648,6,2008-0924,24,2008-09
2649,6,2008-0924,24,2008-09
2650,10,2008-0924,24,2008-09
2651,10,2008-0924,24,2008-09
2652,10,2008-0924,24,2008-09
47,0,2008-0925,25,2008-09
2653,1,2008-0925,25,2008-09
2654,1,2008-0925,25,2008-09
2655,1,2008-0925,25,2008-09
2656,1,2008-0925,25,2008-09
2657,1,2008-0925,25,2008-09
2658,1,2008-0925,25,2008-09
2659,1,2008-0925,25,2008-09
2660,1,2008-0925,25,2008-09
2661,1,2008-0925,25,2008-09
2662,1,2008-0925,25,2008-09
2663,1,2008-0925,25,2008-09
2664,1,2008-0925,25,2008-09
2665,1,2008-0925,25,2008-09
2666,1,2008-0925,25,2008-09
2667,1,2008-0925,25,2008-09
2668,1,2008-0925,25,2008-09
2669,1,2008-0925,25,2008-09
2670,1,2008-0925,25,2008-09
2671,1,2008-0925,25,2008-09
2672,1,2008-0925,25,2008-09
2673,1,2008-0925,25,2008-09
2674,1,2008-0925,25,2008-09
2675,1,2008-0925,25,2008-09
2676,1,2008-0925,25,2008-09
2677,1,2008-0925,25,2008-09
2678,1,2008-0925,25,2008-09
2679,1,2008-0925,25,2008-09
2680,1,2008-0925,25,2008-09
2681,1,2008-0925,25,2008-09
2682,1,2008-0925,25,2008-09
2683,1,2008-0925,25,2008-09
2684,1,2008-0925,25,2008-09
2685,1,2008-0925,25,2008-09
2686,1,2008-0925,25,2008-09
2687,1,2008-0925,25,2008-09
2688,1,2008-0925,25,2008-09
2689,1,2008-0925,25,2008-09
2690,1,2008-0925,25,2008-09
2691,1,2008-0925,25,2008-09
2692,1,2008-0925,25,2008-09
2693,1,2008-0925,25,2008-09
2694,1,2008-0925,25,2008-09
2695,1,2008-0925,25,2008-09
2696,2,2008-0925,25,2008-09
2697,4,2008-0925,25,2008-09
2698,5,2008-0925,25,2008-09
2699,5,2008-0925,25,2008-09
2700,5,2008-0925,25,2008-09
2701,10,2008-0925,25,2008-09
2702,10,2008-0925,25,2008-09
50,0,2008-0926,26,2008-09
2303,1,2008-0926,26,2008-09
2304,1,2008-0926,26,2008-09
2305,1,2008-0926,26,2008-09
2306,1,2008-0926,26,2008-09
2307,1,2008-0926,26,2008-09
2308,1,2008-0926,26,2008-09
2309,1,2008-0926,26,2008-09
2310,1,2008-0926,26,2008-09
2311,1,2008-0926,26,2008-09
2312,1,2008-0926,26,2008-09
2313,1,2008-0926,26,2008-09
2314,1,2008-0926,26,2008-09
2315,1,2008-0926,26,2008-09
2316,1,2008-0926,26,2008-09
2317,1,2008-0926,26,2008-09
2318,1,2008-0926,26,2008-09
2319,1,2008-0926,26,2008-09
2320,1,2008-0926,26,2008-09
2321,1,2008-0926,26,2008-09
2322,1,2008-0926,26,2008-09
2323,1,2008-0926,26,2008-09
2324,1,2008-0926,26,2008-09
2325,1,2008-0926,26,2008-09
2326,1,2008-0926,26,2008-09
2327,1,2008-0926,26,2008-09
2328,1,2008-0926,26,2008-09
2329,1,2008-0926,26,2008-09
2330,1,2008-0926,26,2008-09
2331,1,2008-0926,26,2008-09
2332,1,2008-0926,26,2008-09
2333,1,2008-0926,26,2008-09
2334,1,2008-0926,26,2008-09
2335,1,2008-0926,26,2008-09
2336,1,2008-0926,26,2008-09
2337,1,2008-0926,26,2008-09
2338,1,2008-0926,26,2008-09
2339,1,2008-0926,26,2008-09
2340,1,2008-0926,26,2008-09
2341,1,2008-0926,26,2008-09
2342,1,2008-0926,26,2008-09
2343,1,2008-0926,26,2008-09
2344,1,2008-0926,26,2008-09
2345,2,2008-0926,26,2008-09
2346,2,2008-0926,26,2008-09
2347,3,2008-0926,26,2008-09
2348,4,2008-0926,26,2008-09
2349,4,2008-0926,26,2008-09
2350,7,2008-0926,26,2008-09
2351,9,2008-0926,26,2008-09
2352,9,2008-0926,26,2008-09
51,0,2008-0927,27,2008-09
2353,1,2008-0927,27,2008-09
2354,1,2008-0927,27,2008-09
2355,1,2008-0927,27,2008-09
2356,1,2008-0927,27,2008-09
2357,1,2008-0927,27,2008-09
2358,1,2008-0927,27,2008-09
2359,1,2008-0927,27,2008-09
2360,1,2008-0927,27,2008-09
2361,1,2008-0927,27,2008-09
2362,1,2008-0927,27,2008-09
2363,1,2008-0927,27,2008-09
2364,1,2008-0927,27,2008-09
2365,1,2008-0927,27,2008-09
2366,1,2008-0927,27,2008-09
2367,1,2008-0927,27,2008-09
2368,1,2008-0927,27,2008-09
2369,1,2008-0927,27,2008-09
2370,1,2008-0927,27,2008-09
2371,1,2008-0927,27,2008-09
2372,1,2008-0927,27,2008-09
2373,1,2008-0927,27,2008-09
2374,1,2008-0927,27,2008-09
2375,1,2008-0927,27,2008-09
2376,1,2008-0927,27,2008-09
2377,1,2008-0927,27,2008-09
2378,1,2008-0927,27,2008-09
2379,1,2008-0927,27,2008-09
2380,1,2008-0927,27,2008-09
2381,1,2008-0927,27,2008-09
2382,1,2008-0927,27,2008-09
2383,1,2008-0927,27,2008-09
2384,1,2008-0927,27,2008-09
2385,1,2008-0927,27,2008-09
2386,1,2008-0927,27,2008-09
2387,1,2008-0927,27,2008-09
2388,1,2008-0927,27,2008-09
2389,1,2008-0927,27,2008-09
2390,1,2008-0927,27,2008-09
2391,1,2008-0927,27,2008-09
2392,1,2008-0927,27,2008-09
2393,1,2008-0927,27,2008-09
2394,1,2008-0927,27,2008-09
2395,1,2008-0927,27,2008-09
2396,1,2008-0927,27,2008-09
2397,1,2008-0927,27,2008-09
2398,1,2008-0927,27,2008-09
2399,2,2008-0927,27,2008-09
2400,3,2008-0927,27,2008-09
2401,4,2008-0927,27,2008-09
2402,10,2008-0927,27,2008-09
54,0,2008-0928,28,2008-09
2403,1,2008-0928,28,2008-09
2404,1,2008-0928,28,2008-09
2405,1,2008-0928,28,2008-09
2406,1,2008-0928,28,2008-09
2407,1,2008-0928,28,2008-09
2408,1,2008-0928,28,2008-09
2409,1,2008-0928,28,2008-09
2410,1,2008-0928,28,2008-09
2411,1,2008-0928,28,2008-09
2412,1,2008-0928,28,2008-09
2413,1,2008-0928,28,2008-09
2414,1,2008-0928,28,2008-09
2415,1,2008-0928,28,2008-09
2416,1,2008-0928,28,2008-09
2417,1,2008-0928,28,2008-09
2418,1,2008-0928,28,2008-09
2419,1,2008-0928,28,2008-09
2420,1,2008-0928,28,2008-09
2421,1,2008-0928,28,2008-09
2422,1,2008-0928,28,2008-09
2423,1,2008-0928,28,2008-09
2424,1,2008-0928,28,2008-09
2425,1,2008-0928,28,2008-09
2426,1,2008-0928,28,2008-09
2427,1,2008-0928,28,2008-09
2428,1,2008-0928,28,2008-09
2429,1,2008-0928,28,2008-09
2430,1,2008-0928,28,2008-09
2431,1,2008-0928,28,2008-09
2432,1,2008-0928,28,2008-09
2433,1,2008-0928,28,2008-09
2434,1,2008-0928,28,2008-09
2435,1,2008-0928,28,2008-09
2436,1,2008-0928,28,2008-09
2437,1,2008-0928,28,2008-09
2438,1,2008-0928,28,2008-09
2439,1,2008-0928,28,2008-09
2440,1,2008-0928,28,2008-09
2441,1,2008-0928,28,2008-09
2442,1,2008-0928,28,2008-09
2443,1,2008-0928,28,2008-09
2444,1,2008-0928,28,2008-09
2445,1,2008-0928,28,2008-09
2446,1,2008-0928,28,2008-09
2447,1,2008-0928,28,2008-09
2448,1,2008-0928,28,2008-09
2449,2,2008-0928,28,2008-09
2450,3,2008-0928,28,2008-09
2451,3,2008-0928,28,2008-09
2452,9,2008-0928,28,2008-09
2453,1,2008-0929,29,2008-09
2454,1,2008-0929,29,2008-09
2455,1,2008-0929,29,2008-09
2456,1,2008-0929,29,2008-09
2457,1,2008-0929,29,2008-09
2458,1,2008-0929,29,2008-09
2459,1,2008-0929,29,2008-09
2460,1,2008-0929,29,2008-09
2461,1,2008-0929,29,2008-09
2462,1,2008-0929,29,2008-09
2463,1,2008-0929,29,2008-09
2464,1,2008-0929,29,2008-09
2465,1,2008-0929,29,2008-09
2466,1,2008-0929,29,2008-09
2467,1,2008-0929,29,2008-09
2468,1,2008-0929,29,2008-09
2469,1,2008-0929,29,2008-09
2470,1,2008-0929,29,2008-09
2471,1,2008-0929,29,2008-09
2472,1,2008-0929,29,2008-09
2473,1,2008-0929,29,2008-09
2474,1,2008-0929,29,2008-09
2475,1,2008-0929,29,2008-09
2476,1,2008-0929,29,2008-09
2477,1,2008-0929,29,2008-09
2478,1,2008-0929,29,2008-09
2479,1,2008-0929,29,2008-09
2480,1,2008-0929,29,2008-09
2481,1,2008-0929,29,2008-09
2482,1,2008-0929,29,2008-09
2483,1,2008-0929,29,2008-09
2484,1,2008-0929,29,2008-09
2485,1,2008-0929,29,2008-09
2486,1,2008-0929,29,2008-09
2487,1,2008-0929,29,2008-09
2488,1,2008-0929,29,2008-09
2489,1,2008-0929,29,2008-09
2490,1,2008-0929,29,2008-09
2491,1,2008-0929,29,2008-09
2492,1,2008-0929,29,2008-09
2493,1,2008-0929,29,2008-09
2494,1,2008-0929,29,2008-09
2495,1,2008-0929,29,2008-09
2496,1,2008-0929,29,2008-09
2497,1,2008-0929,29,2008-09
2498,1,2008-0929,29,2008-09
2499,1,2008-0929,29,2008-09
2500,1,2008-0929,29,2008-09
2501,1,2008-0929,29,2008-09
2502,2,2008-0929,29,2008-09
2503,7,2008-0929,29,2008-09
1391,1,2008-0930,30,2008-09
1392,1,2008-0930,30,2008-09
1393,1,2008-0930,30,2008-09
1394,1,2008-0930,30,2008-09
1395,1,2008-0930,30,2008-09
1396,1,2008-0930,30,2008-09
1397,1,2008-0930,30,2008-09
1398,1,2008-0930,30,2008-09
1399,1,2008-0930,30,2008-09
1400,1,2008-0930,30,2008-09
1401,1,2008-0930,30,2008-09
1402,1,2008-0930,30,2008-09
1403,1,2008-0930,30,2008-09
1404,1,2008-0930,30,2008-09
1405,1,2008-0930,30,2008-09
1406,1,2008-0930,30,2008-09
1407,1,2008-0930,30,2008-09
1408,1,2008-0930,30,2008-09
1409,1,2008-0930,30,2008-09
1410,1,2008-0930,30,2008-09
1411,1,2008-0930,30,2008-09
1412,1,2008-0930,30,2008-09
1413,1,2008-0930,30,2008-09
1414,1,2008-0930,30,2008-09
1415,1,2008-0930,30,2008-09
1416,1,2008-0930,30,2008-09
1417,1,2008-0930,30,2008-09
1418,1,2008-0930,30,2008-09
1419,1,2008-0930,30,2008-09
1420,1,2008-0930,30,2008-09
1421,1,2008-0930,30,2008-09
1422,1,2008-0930,30,2008-09
1423,1,2008-0930,30,2008-09
1424,1,2008-0930,30,2008-09
1425,1,2008-0930,30,2008-09
1426,1,2008-0930,30,2008-09
1427,1,2008-0930,30,2008-09
1428,1,2008-0930,30,2008-09
1429,1,2008-0930,30,2008-09
1430,1,2008-0930,30,2008-09
1431,1,2008-0930,30,2008-09
1432,1,2008-0930,30,2008-09
1433,1,2008-0930,30,2008-09
1434,1,2008-0930,30,2008-09
1435,1,2008-0930,30,2008-09
1436,1,2008-0930,30,2008-09
1437,1,2008-0930,30,2008-09
1438,1,2008-0930,30,2008-09
1439,1,2008-0930,30,2008-09
1440,3,2008-0930,30,2008-09
1441,4,2008-0930,30,2008-09
1442,1,2008-0931,31,2008-09
1443,1,2008-0931,31,2008-09
1444,1,2008-0931,31,2008-09
1445,1,2008-0931,31,2008-09
1446,1,2008-0931,31,2008-09
1447,1,2008-0931,31,2008-09
1448,1,2008-0931,31,2008-09
1449,1,2008-0931,31,2008-09
1450,1,2008-0931,31,2008-09
1451,1,2008-0931,31,2008-09
1452,1,2008-0931,31,2008-09
1453,1,2008-0931,31,2008-09
1454,1,2008-0931,31,2008-09
1455,1,2008-0931,31,2008-09
1456,1,2008-0931,31,2008-09
1457,1,2008-0931,31,2008-09
1458,1,2008-0931,31,2008-09
1459,1,2008-0931,31,2008-09
1460,1,2008-0931,31,2008-09
1461,1,2008-0931,31,2008-09
1462,1,2008-0931,31,2008-09
1463,1,2008-0931,31,2008-09
1464,1,2008-0931,31,2008-09
1465,1,2008-0931,31,2008-09
1466,1,2008-0931,31,2008-09
1467,1,2008-0931,31,2008-09
1468,1,2008-0931,31,2008-09
1469,1,2008-0931,31,2008-09
1470,1,2008-0931,31,2008-09
1471,1,2008-0931,31,2008-09
1472,1,2008-0931,31,2008-09
1473,1,2008-0931,31,2008-09
1474,1,2008-0931,31,2008-09
1475,1,2008-0931,31,2008-09
1476,1,2008-0931,31,2008-09
1477,1,2008-0931,31,2008-09
1478,1,2008-0931,31,2008-09
1479,1,2008-0931,31,2008-09
1480,1,2008-0931,31,2008-09
1481,1,2008-0931,31,2008-09
1482,1,2008-0931,31,2008-09
1483,1,2008-0931,31,2008-09
1484,1,2008-0931,31,2008-09
